Num Qubits,Time,Shots,Num Ancilla,Exact Eigenvalue,Expected Phase,Most Probable Bitstring,Estimated Phase,Estimated Eigenvalue,Eigenvalue Error
2,6.6000000000000005,10000,6,(2.4+0j),0.5210142985756221,100001,0.515625,0.4908738521234052,1.9091261478765946
2,9.200000000000001,10000,5,(2.4+0j),0.5141411434690495,10000,0.5,0.3414774623467166,2.058522537653283
2,0.0801,10000,5,(2.4+0j),0.03059594625998596,00001,0.03125,2.451305129205519,0.051305129205518885
2,0.6801,10000,5,(2.4+0j),0.2597790643123153,01000,0.25,2.3096549430890994,0.09034505691090056
2,9.4,10000,5,(2.4+0j),0.5905355161531589,10011,0.59375,0.3968767315040297,2.0031232684959703
2,0.0901,10000,5,(2.4+0j),0.03441566489419145,00001,0.03125,2.1792401870073483,0.22075981299265157
2,0.6901,10000,5,(2.4+0j),0.2635987829465208,01000,0.25,2.2761865335384677,0.12381346646153224
2,0.5601,10000,6,(2.4+0j),0.21394244070184942,001110,0.21875,2.4539310586422682,0.053931058642268326
2,9.6,10000,5,(2.4+0j),0.6669298888372683,10101,0.65625,0.42951462060797957,1.9704853793920203
2,0.7001000000000001,10000,5,(2.4+0j),0.2674185015807263,01001,0.28125,2.524133506133779,0.12413350613377894
2,0.10010000000000001,10000,5,(2.4+0j),0.038235383528396935,00001,0.03125,1.9615338746190016,0.4384661253809983
2,6.800000000000001,10000,6,(2.4+0j),0.597408671259732,100110,0.59375,0.5486237170790998,1.8513762829209002
2,9.8,10000,5,(2.4+0j),0.7433242615213782,11000,0.75,0.48085601840660097,1.919143981593399
2,0.7101000000000001,10000,5,(2.4+0j),0.27123822021493177,01001,0.28125,2.488587336493816,0.0885873364938159
2,0.1101,10000,5,(2.4+0j),0.04205510216260242,00001,0.03125,1.7833745762884838,0.6166254237115161
2,0.5701,10000,6,(2.4+0j),0.2177621593360549,001110,0.21875,2.4108871881170573,0.010887188117057356
2,0.12010000000000001,10000,5,(2.4+0j),0.045874820796807915,00001,0.03125,1.634883770602515,0.7651162293974849
2,0.7201000000000001,10000,5,(2.4+0j),0.27505793884913726,01001,0.28125,2.454028423336007,0.05402842333600688
2,10.0,10000,5,(2.4+0j),0.8197186342054881,11010,0.8125,0.5105088062083414,1.8894911937916585
2,7.0,10000,6,(2.4+0j),0.6738030439438418,101011,0.671875,0.6030735897516121,1.7969264102483877
2,10.200000000000001,10000,5,(2.4+0j),0.8961130068895979,11101,0.90625,0.5582486945717157,1.8417513054282844
2,0.1301,10000,5,(2.4+0j),0.049694539431013394,00010,0.0625,3.018440289767288,0.618440289767288
2,0.7301000000000001,10000,5,(2.4+0j),0.27887765748334276,01001,0.28125,2.4204162000332263,0.020416200033226417
2,0.5801000000000001,10000,6,(2.4+0j),0.22158187797026038,001110,0.21875,2.3693273331245206,0.030672666875479315
2,10.4,10000,5,(2.4+0j),0.9725073795737078,11111,0.96875,0.5852726698394446,1.8147273301605553
2,0.7401,10000,5,(2.4+0j),0.28269737611754814,01001,0.28125,2.3877122924527208,0.012287707547279147
2,0.1401,10000,5,(2.4+0j),0.05351425806521889,00010,0.0625,2.8029913040594154,0.4029913040594155
2,7.2,10000,6,(2.4+0j),0.7501974166279517,110000,0.75,0.6544984694978736,1.7455015305021262
2,10.600000000000001,10000,5,(2.4+0j),0.04890175225781768,00010,0.0625,0.03704708317912491,2.362952916820875
2,0.7501,10000,5,(2.4+0j),0.28651709475175363,01001,0.28125,2.355880372809304,0.044119627190696065
2,0.1501,10000,5,(2.4+0j),0.05733397669942438,00010,0.0625,2.6162497115171495,0.21624971151714956
2,10.8,10000,5,(2.4+0j),0.12529612494192754,00100,0.125,0.07272205216643039,2.3272779478335694
2,0.5901000000000001,10000,6,(2.4+0j),0.22540159660446588,001110,0.21875,2.329176048035137,0.0708239519648628
2,0.16010000000000002,10000,5,(2.4+0j),0.06115369533362987,00010,0.0625,2.4528362379682953,0.052836237968295396
2,0.7601,10000,5,(2.4+0j),0.2903368133859591,01001,0.28125,2.3248860250549384,0.07511397494506156
2,7.4,10000,6,(2.4+0j),0.8265917893120616,110101,0.828125,0.7031436260146074,1.6968563739853924
2,0.1701,10000,5,(2.4+0j),0.06497341396783535,00010,0.0625,2.3086365767120762,0.09136342328792368
2,0.7701,10000,5,(2.4+0j),0.2941565320201646,01001,0.28125,2.2946966207560817,0.1053033792439182
2,0.0001,10000,6,(2.4+0j),3.8197186342054885e-05,000000,0.0,0.0,2.4
2,0.6001000000000001,10000,6,(2.4+0j),0.22922131523867137,001111,0.234375,2.453960267239152,0.05396026723915215
2,0.1801,10000,5,(2.4+0j),0.06879313260204084,00010,0.0625,2.1804502037685958,0.21954979623140414
2,0.7801,10000,5,(2.4+0j),0.2979762506543701,01010,0.3125,2.516979116130779,0.11697911613077894
2,0.19010000000000002,10000,5,(2.4+0j),0.07261285123624633,00010,0.0625,2.0657500352378966,0.33424996476210334
2,7.6000000000000005,10000,6,(2.4+0j),0.9029861619961714,111010,0.90625,0.7492285111357236,1.6507714888642764
2,0.7901,10000,5,(2.4+0j),0.3017959692885756,01010,0.3125,2.485122653453513,0.08512265345351322
2,0.2001,10000,5,(2.4+0j),0.07643256987045181,00010,0.0625,1.9625141514179116,0.4374858485820883
2,0.8001,10000,5,(2.4+0j),0.3056156879227811,01010,0.3125,2.454062502804175,0.05406250280417524
2,0.010100000000000001,10000,6,(2.4+0j),0.003857915820547543,000000,0.0,0.0,2.4
2,0.6101,10000,6,(2.4+0j),0.23304103387287683,001111,0.234375,2.413738004212777,0.013738004212777266
2,0.2101,10000,5,(2.4+0j),0.08025228850465731,00011,0.09375,2.803658365293128,0.40365836529312826
2,0.8101,10000,5,(2.4+0j),0.3094354065569866,01010,0.3125,2.4237691747853605,0.02376917478536056
2,7.800000000000001,10000,6,(2.4+0j),0.9793805346802813,111111,0.984375,0.7929500688147314,1.6070499311852684
2,0.22010000000000002,10000,5,(2.4+0j),0.0840720071388628,00011,0.09375,2.6762772491962115,0.27627724919621155
2,0.8201,10000,5,(2.4+0j),0.3132551251911921,01010,0.3125,2.394214618331448,0.005785381668551803
2,0.0201,10000,6,(2.4+0j),0.007677634454753031,000000,0.0,0.0,2.4
2,0.6201,10000,6,(2.4+0j),0.23686075250708233,001111,0.234375,2.3748130243028793,0.025186975697120584
2,0.2301,10000,5,(2.4+0j),0.08789172577306828,00011,0.09375,2.559967938062087,0.1599679380620871
2,0.8301000000000001,10000,5,(2.4+0j),0.3170748438253976,01010,0.3125,2.365372134072546,0.034627865927453705
2,8.0,10000,6,(2.4+0j),0.05577490736439028,000100,0.0625,0.04908738521234052,2.3509126147876596
2,0.2401,10000,5,(2.4+0j),0.09171144440727377,00011,0.09375,2.4533470326867395,0.05334703268673957
2,0.8401000000000001,10000,5,(2.4+0j),0.3208945624596031,01010,0.3125,2.3372162938859904,0.06278370611400952
2,0.6301,10000,6,(2.4+0j),0.24068047114128782,001111,0.234375,2.33712356192702,0.06287643807297982
2,0.030100000000000002,10000,6,(2.4+0j),0.01149735308895852,000001,0.015625,3.261620279889735,0.8616202798897352
2,0.8501000000000001,10000,5,(2.4+0j),0.3247142810938086,01010,0.3125,2.3097228661258917,0.09027713387410818
2,0.2501,10000,5,(2.4+0j),0.09553116304147925,00011,0.09375,2.35525238923665,0.044747610763349766
2,8.2,10000,6,(2.4+0j),0.1321692800484997,001000,0.125,0.09578026382895712,2.3042197361710426
2,0.8601000000000001,10000,5,(2.4+0j),0.3285339997280141,01011,0.34375,2.511155620675482,0.11115562067548224
2,0.2601,10000,5,(2.4+0j),0.09935088167568475,00011,0.09375,2.2647005864978325,0.13529941350216745
2,0.6401,10000,6,(2.4+0j),0.24450018977549332,010000,0.25,2.453985825331818,0.05398582533181795
2,0.040100000000000004,10000,6,(2.4+0j),0.01531707172316401,000001,0.015625,2.448248639019477,0.04824863901947696
2,0.8701000000000001,10000,5,(2.4+0j),0.33235371836221955,01011,0.34375,2.4822950802700636,0.08229508027006371
2,0.2701,10000,5,(2.4+0j),0.10317060030989024,00011,0.09375,2.180853841347968,0.2191461586520318
2,8.4,10000,6,(2.4+0j),0.20856365273261002,001101,0.203125,0.15193714470486352,2.2480628552951365
2,0.8801,10000,5,(2.4+0j),0.336173436996425,01011,0.34375,2.4540903867094452,0.054090386709445326
2,0.2801,10000,5,(2.4+0j),0.10699031894409573,00011,0.09375,2.1029940112391508,0.29700598876084916
2,0.050100000000000006,10000,6,(2.4+0j),0.0191367903573695,000001,0.015625,1.9595762559816572,0.4404237440183427
2,0.6501,10000,6,(2.4+0j),0.2483199084096988,010000,0.25,2.4162380046068246,0.016238004606824674
2,0.2901,10000,5,(2.4+0j),0.11081003757830123,00100,0.125,2.7073359648309143,0.3073359648309144
2,0.8901,10000,5,(2.4+0j),0.3399931556306305,01011,0.34375,2.426519435280286,0.026519435280285997
2,0.9001,10000,5,(2.4+0j),0.343812874264836,01011,0.34375,2.399561103591804,0.00043889640819605447
2,0.30010000000000003,10000,5,(2.4+0j),0.11462975621250672,00100,0.125,2.617121504156775,0.2171215041567751
2,8.600000000000001,10000,6,(2.4+0j),0.28495802541672033,010010,0.28125,0.2054820776330533,2.1945179223669466
2,0.0601,10000,6,(2.4+0j),0.022956508991574986,000001,0.015625,1.6335236343540938,0.7664763656459062
2,0.6601,10000,6,(2.4+0j),0.2521396270439043,010000,0.25,2.379633883949245,0.02036611605075489
2,0.9101,10000,5,(2.4+0j),0.34763259289904147,01011,0.34375,2.3731951976079357,0.026804802392064175
2,0.31010000000000004,10000,5,(2.4+0j),0.11844947484671221,00100,0.125,2.532725454361329,0.1327254543613292
2,0.9201,10000,5,(2.4+0j),0.35145231153324696,01011,0.34375,2.3474024011987638,0.052597598801236156
2,0.3201,10000,5,(2.4+0j),0.12226919348091767,00100,0.125,2.4536025098327032,0.053602509832703316
2,8.8,10000,6,(2.4+0j),0.36135239810082975,010111,0.359375,0.2565931499735981,2.143406850026402
2,0.6701,10000,6,(2.4+0j),0.2559593456781098,010000,0.25,2.3441222605505097,0.05587773944949026
2,0.07010000000000001,10000,6,(2.4+0j),0.026776227625780476,000010,0.03125,2.8009920235287025,0.40099202352870256
2,0.9301,10000,5,(2.4+0j),0.35527203016745246,01011,0.34375,2.322164228946331,0.07783577105366879
2,0.3301,10000,5,(2.4+0j),0.12608891211512316,00100,0.125,2.3792734425854234,0.02072655741457652
2,0.9401,10000,5,(2.4+0j),0.35909174880165795,01011,0.34375,2.2974629819625383,0.10253701803746162
2,0.3401,10000,5,(2.4+0j),0.12990863074932865,00100,0.125,2.309315387819607,0.09068461218039303
2,9.0,10000,6,(2.4+0j),0.4377467707849392,011100,0.4375,0.30543261909900765,2.094567380900992
2,0.6801,10000,6,(2.4+0j),0.2597790643123153,010001,0.265625,2.454008377032168,0.05400837703216821
2,0.9501000000000001,10000,5,(2.4+0j),0.36291146743586344,01100,0.375,2.4799436798151193,0.0799436798151194
2,0.0801,10000,6,(2.4+0j),0.03059594625998596,000010,0.03125,2.451305129205519,0.051305129205518885
2,0.3501,10000,5,(2.4+0j),0.13372834938353415,00100,0.125,2.2433537943371844,0.1566462056628155
2,0.9601000000000001,10000,5,(2.4+0j),0.36673118607006894,01100,0.375,2.454113623781215,0.0541136237812152
2,0.36010000000000003,10000,5,(2.4+0j),0.13754806801773964,00100,0.125,2.1810557161828608,0.21894428381713915
2,9.200000000000001,10000,6,(2.4+0j),0.5141411434690495,100001,0.515625,0.3521486330450515,2.0478513669549483
2,0.6901,10000,6,(2.4+0j),0.2635987829465208,010001,0.265625,2.418448191884622,0.01844819188462221
2,0.9701000000000001,10000,5,(2.4+0j),0.37055090470427443,01100,0.375,2.4288160913228993,0.028816091322899418
2,0.37010000000000004,10000,5,(2.4+0j),0.14136778665194513,00101,0.15625,2.6526552397914354,0.25265523979143545
2,0.0901,10000,6,(2.4+0j),0.03441566489419145,000010,0.03125,2.1792401870073483,0.22075981299265157
2,0.9801000000000001,10000,5,(2.4+0j),0.3743706233384799,01100,0.375,2.404034782361335,0.004034782361335143
2,0.3801,10000,5,(2.4+0j),0.1451875052861506,00101,0.15625,2.582866888310472,0.18286688831047204
2,9.4,10000,6,(2.4+0j),0.5905355161531589,100110,0.59375,0.3968767315040297,2.0031232684959703
2,0.44010000000000005,10000,7,(2.4+0j),0.16810581709138356,0010110,0.171875,2.4538115761678965,0.05381157616789656
2,0.9901000000000001,10000,5,(2.4+0j),0.3781903419726854,01100,0.375,2.3797540553402126,0.02024594465978735
2,0.7001000000000001,10000,6,(2.4+0j),0.2674185015807263,010001,0.265625,2.3839038669041246,0.01609613309587532
2,0.3901,10000,5,(2.4+0j),0.1490072239203561,00101,0.15625,2.5166565092202267,0.11665650922022675
2,0.10010000000000001,10000,6,(2.4+0j),0.038235383528396935,000010,0.03125,1.9615338746190016,0.4384661253809983
2,1.2,10000,5,(2.4+0j),0.45836623610465854,01111,0.46875,2.454369260617026,0.05436926061702607
2,0.4001,10000,5,(2.4+0j),0.15282694255456158,00101,0.15625,2.4537558216616104,0.053755821661610526
2,9.6,10000,6,(2.4+0j),0.6669298888372683,101011,0.671875,0.4397411591938838,1.9602588408061161
2,0.4101,10000,5,(2.4+0j),0.15664666118876708,00101,0.15625,2.393922712135602,0.006077287864397984
2,0.1101,10000,6,(2.4+0j),0.04205510216260242,000011,0.046875,2.6750618644327258,0.27506186443272584
2,1.4,10000,5,(2.4+0j),0.5347606087887683,10001,0.53125,2.384244424599397,0.015755575400603128
2,0.7101000000000001,10000,6,(2.4+0j),0.27123822021493177,010001,0.265625,2.3503324844663815,0.04966751553361837
2,0.42010000000000003,10000,5,(2.4+0j),0.16046637982297257,00101,0.15625,2.336938120082862,0.06306187991713808
2,1.6,10000,5,(2.4+0j),0.6111549814728781,10100,0.625,2.4543692606170255,0.05436926061702563
2,9.8,10000,6,(2.4+0j),0.7433242615213782,110000,0.75,0.48085601840660097,1.919143981593399
2,0.43010000000000004,10000,5,(2.4+0j),0.16428609845717806,00101,0.15625,2.2826033579325977,0.11739664206740219
2,0.12010000000000001,10000,6,(2.4+0j),0.045874820796807915,000011,0.046875,2.4523256559037723,0.05232565590377236
2,0.7201000000000001,10000,6,(2.4+0j),0.27505793884913726,010010,0.28125,2.454028423336007,0.05402842333600688
2,1.8,10000,5,(2.4+0j),0.6875493541569879,10110,0.6875,2.3998277214922026,0.0001722785077973299
2,0.44010000000000005,10000,5,(2.4+0j),0.16810581709138356,00101,0.15625,2.23073779651627,0.1692622034837301
2,2.0,10000,5,(2.4+0j),0.7639437268410976,11000,0.75,2.356194490192345,0.043805509807655074
2,10.0,10000,6,(2.4+0j),0.8197186342054881,110100,0.8125,0.5105088062083414,1.8894911937916585
2,0.4501,10000,7,(2.4+0j),0.171925535725589,0010110,0.171875,2.3992945449266636,0.000705455073336303
2,0.4501,10000,5,(2.4+0j),0.171925535725589,00101,0.15625,2.18117685902424,0.21882314097575994
2,2.2,10000,5,(2.4+0j),0.8403380995252074,11011,0.84375,2.4097443649694434,0.00974436496944353
2,0.1301,10000,6,(2.4+0j),0.049694539431013394,000011,0.046875,2.263830217325466,0.13616978267453383
2,0.7301000000000001,10000,6,(2.4+0j),0.27887765748334276,010010,0.28125,2.4204162000332263,0.020416200033226417
2,2.4000000000000004,10000,5,(2.4+0j),0.9167324722093173,11101,0.90625,2.3725569519297913,0.027443048070208587
2,10.200000000000001,10000,6,(2.4+0j),0.8961130068895979,111001,0.890625,0.5486237170790998,1.8513762829209002
2,0.4601,10000,5,(2.4+0j),0.1757452543597945,00110,0.1875,2.5605243318760538,0.16052433187605386
2,2.6,10000,5,(2.4+0j),0.993126844893427,00000,0.0,0.0,2.4
2,0.1401,10000,6,(2.4+0j),0.05351425806521889,000011,0.046875,2.102243478044562,0.2977565219554381
2,0.7401,10000,6,(2.4+0j),0.28269737611754814,010010,0.28125,2.3877122924527208,0.012287707547279147
2,0.4701,10000,5,(2.4+0j),0.17956497299399998,00110,0.1875,2.506056679634487,0.10605667963448706
2,2.8,10000,5,(2.4+0j),0.0695212175775366,00010,0.0625,0.14024967203525862,2.259750327964741
2,10.4,10000,6,(2.4+0j),0.9725073795737078,111110,0.96875,0.5852726698394446,1.8147273301605553
2,0.4801,10000,5,(2.4+0j),0.18338469162820548,00110,0.1875,2.4538580401919856,0.0538580401919857
2,3.0,10000,5,(2.4+0j),0.14591559026164624,00101,0.15625,0.3272492347489368,2.072750765251063
2,0.1501,10000,6,(2.4+0j),0.05733397669942438,000100,0.0625,2.6162497115171495,0.21624971151714956
2,0.7501,10000,6,(2.4+0j),0.28651709475175363,010010,0.28125,2.355880372809304,0.044119627190696065
2,0.49010000000000004,10000,5,(2.4+0j),0.18720441026241097,00110,0.1875,2.403789522742649,0.0037895227426489875
2,0.4601,10000,7,(2.4+0j),0.1757452543597945,0010110,0.171875,2.3471473042197157,0.052852695780284176
2,3.2,10000,5,(2.4+0j),0.2223099629457561,00111,0.21875,0.4295146206079795,1.9704853793920205
2,10.600000000000001,10000,6,(2.4+0j),0.04890175225781768,000011,0.046875,0.027785312384343685,2.372214687615656
2,0.5001,10000,5,(2.4+0j),0.19102412889661646,00110,0.1875,2.35572334552324,0.04427665447675988
2,3.4000000000000004,10000,5,(2.4+0j),0.298704335629866,01010,0.3125,0.5774986495569472,1.8225013504430527
2,0.16010000000000002,10000,6,(2.4+0j),0.06115369533362987,000100,0.0625,2.4528362379682953,0.052836237968295396
2,0.7601,10000,6,(2.4+0j),0.2903368133859591,010011,0.296875,2.4540463597802127,0.05404635978021277
2,0.5101,10000,5,(2.4+0j),0.19484384753082196,00110,0.1875,2.3095417469048667,0.09045825309513322
2,3.6,10000,5,(2.4+0j),0.37509870831397585,01100,0.375,0.6544984694978736,1.7455015305021262
2,0.5201,10000,5,(2.4+0j),0.19866356616502745,00110,0.1875,2.265136022103773,0.13486397789622684
2,10.8,10000,6,(2.4+0j),0.12529612494192754,001000,0.125,0.07272205216643039,2.3272779478335694
2,3.8000000000000003,10000,5,(2.4+0j),0.4514930809980857,01110,0.4375,0.7233930452344918,1.676606954765508
2,0.7701,10000,6,(2.4+0j),0.2941565320201646,010011,0.296875,2.4221797663536417,0.022179766353641828
2,0.1701,10000,6,(2.4+0j),0.06497341396783535,000100,0.0625,2.3086365767120762,0.09136342328792368
2,0.5301,10000,5,(2.4+0j),0.20248328479923294,00110,0.1875,2.22240566892317,0.17759433107682998
2,4.0,10000,5,(2.4+0j),0.5278874536821951,10001,0.53125,0.8344855486097889,1.565514451390211
2,4.2,10000,5,(2.4+0j),0.604281826366305,10011,0.59375,0.8882479228899712,1.5117520771100286
2,0.4701,10000,7,(2.4+0j),0.17956497299399998,0010111,0.1796875,2.4016376513163835,0.0016376513163836037
2,0.1801,10000,6,(2.4+0j),0.06879313260204084,000100,0.0625,2.1804502037685958,0.21954979623140414
2,0.7801,10000,6,(2.4+0j),0.2979762506543701,010011,0.296875,2.3911301603242396,0.008869839675760272
2,4.4,10000,5,(2.4+0j),0.6806761990504149,10110,0.6875,0.9817477042468101,1.4182522957531898
2,4.6,10000,5,(2.4+0j),0.7570705717345245,11000,0.75,1.02443238704015,1.37556761295985
2,0.19010000000000002,10000,6,(2.4+0j),0.07261285123624633,000101,0.078125,2.5821875440473705,0.1821875440473706
2,0.7901,10000,6,(2.4+0j),0.3017959692885756,010011,0.296875,2.3608665207808373,0.03913347921916266
2,4.800000000000001,10000,5,(2.4+0j),0.8334649444186346,11011,0.84375,1.1044661672776614,1.2955338327223385
2,0.0001,10000,7,(2.4+0j),3.8197186342054885e-05,0000000,0.0,0.0,2.4
2,5.0,10000,5,(2.4+0j),0.909859317102744,11101,0.90625,1.1388273369263,1.2611726630737
2,5.2,10000,5,(2.4+0j),0.9862536897868539,00000,0.0,0.0,2.4
2,0.2001,10000,6,(2.4+0j),0.07643256987045181,000101,0.078125,2.4531426892723895,0.05314268927238963
2,0.8001,10000,6,(2.4+0j),0.3056156879227811,010100,0.3125,2.454062502804175,0.05406250280417524
2,5.4,10000,5,(2.4+0j),0.06264806247096377,00010,0.0625,0.07272205216643039,2.3272779478335694
2,0.4801,10000,7,(2.4+0j),0.18338469162820548,0010111,0.1796875,2.351613955183986,0.04838604481601383
2,5.6000000000000005,10000,5,(2.4+0j),0.13904243515507364,00100,0.125,0.14024967203525862,2.259750327964741
2,0.2101,10000,6,(2.4+0j),0.08025228850465731,000101,0.078125,2.3363819710776066,0.06361802892239332
2,0.8101,10000,6,(2.4+0j),0.3094354065569866,010100,0.3125,2.4237691747853605,0.02376917478536056
2,5.800000000000001,10000,5,(2.4+0j),0.2154368078391835,00111,0.21875,0.2369735837837128,2.163026416216287
2,6.0,10000,5,(2.4+0j),0.2918311805232925,01001,0.28125,0.2945243112740431,2.105475688725957
2,0.8201,10000,6,(2.4+0j),0.3132551251911921,010100,0.3125,2.394214618331448,0.005785381668551803
2,0.22010000000000002,10000,6,(2.4+0j),0.0840720071388628,000101,0.078125,2.230231040996843,0.1697689590031568
2,6.2,10000,5,(2.4+0j),0.36822555320740236,01100,0.375,0.3800313693858621,2.019968630614138
2,0.010100000000000001,10000,7,(2.4+0j),0.003857915820547543,0000000,0.0,0.0,2.4
2,0.2301,10000,6,(2.4+0j),0.08789172577306828,000110,0.09375,2.559967938062087,0.1599679380620871
2,0.8301000000000001,10000,6,(2.4+0j),0.3170748438253976,010100,0.3125,2.365372134072546,0.034627865927453705
2,0.49010000000000004,10000,7,(2.4+0j),0.18720441026241097,0011000,0.1875,2.403789522742649,0.0037895227426489875
2,0.8401000000000001,10000,6,(2.4+0j),0.3208945624596031,010101,0.328125,2.45407710858029,0.05407710858029002
2,0.2401,10000,6,(2.4+0j),0.09171144440727377,000110,0.09375,2.4533470326867395,0.05334703268673957
2,0.8501000000000001,10000,6,(2.4+0j),0.3247142810938086,010101,0.328125,2.4252090094321863,0.025209009432186402
2,0.2501,10000,6,(2.4+0j),0.09553116304147925,000110,0.09375,2.35525238923665,0.044747610763349766
2,0.0201,10000,7,(2.4+0j),0.007677634454753031,0000001,0.0078125,2.4421584682756476,0.04215846827564773
2,0.2601,10000,6,(2.4+0j),0.09935088167568475,000110,0.09375,2.2647005864978325,0.13529941350216745
2,0.8601000000000001,10000,6,(2.4+0j),0.3285339997280141,010101,0.328125,2.3970121833720515,0.0029878166279484475
